"cost","loss","epsilon","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","model"
0.6,"L2_dual",0.1,0.749492175101931,0.62027027027027,0.779558652729384,0.0521923346213746,0.115893644097282,0.0564787237280786,"L2_Logistic_Regression"
0.7,"L2_dual",0.1,0.749627589261736,0.614864864864865,0.779558652729384,0.0529752412962623,0.124037565883012,0.0564787237280786,"L2_Logistic_Regression"
0.8,"L2_dual",0.1,0.750267950877707,0.614864864864865,0.779558652729384,0.0526280913946595,0.124037565883012,0.0564787237280786,"L2_Logistic_Regression"
0.9,"L2_dual",0.1,0.750646465280612,0.614864864864865,0.779558652729384,0.0509166277723027,0.124037565883012,0.0564787237280786,"L2_Logistic_Regression"
1,"L2_dual",0.1,0.751033437618803,0.614864864864865,0.779558652729384,0.0516674250463754,0.124037565883012,0.0564787237280786,"L2_Logistic_Regression"
0.1,"L2_dual",0.1,0.746238921848678,0.51036036036036,0.866202090592334,0.0353000786921259,0.0852232729334701,0.0544184615881772,"L2_Logistic_Regression"
0.2,"L2_dual",0.1,0.747167027654833,0.504804804804805,0.85191637630662,0.0328493625484128,0.0830209495467815,0.0537409305517272,"L2_Logistic_Regression"
0.3,"L2_dual",0.1,0.745758127465445,0.504804804804805,0.85191637630662,0.0318840464115026,0.0830209495467815,0.0451414164654937,"L2_Logistic_Regression"
0.4,"L2_dual",0.1,0.745019932824811,0.504954954954955,0.85191637630662,0.0306570886239329,0.0744334443307055,0.0451414164654937,"L2_Logistic_Regression"
0.5,"L2_dual",0.1,0.744674639796591,0.504954954954955,0.847154471544715,0.0294981195470304,0.0744334443307055,0.0457045528953429,"L2_Logistic_Regression"
0.6,"L2_dual",0.1,0.745067541409005,0.504954954954955,0.842392566782811,0.0296311961854499,0.0744334443307055,0.0486499969150026,"L2_Logistic_Regression"
0.7,"L2_dual",0.1,0.744566343346831,0.499399399399399,0.842392566782811,0.029516743595174,0.0831918556639577,0.0486499969150026,"L2_Logistic_Regression"
0.8,"L2_dual",0.1,0.743272540833516,0.499399399399399,0.842392566782811,0.0278608775889048,0.0831918556639577,0.0486499969150026,"L2_Logistic_Regression"
0.9,"L2_dual",0.1,0.74340804218853,0.499399399399399,0.842392566782811,0.0286225396581111,0.0831918556639577,0.0486499969150026,"L2_Logistic_Regression"
1,"L2_dual",0.1,0.742242939803915,0.499399399399399,0.842392566782811,0.0281122794902759,0.0831918556639577,0.0486499969150026,"L2_Logistic_Regression"
0.1,"L2_dual",0.1,0.731532229093205,0.55975975975976,0.78931475029036,0.0462891494670603,0.0699319387808406,0.0551139776716267,"L2_Logistic_Regression"
0.2,"L2_dual",0.1,0.735149347954226,0.581381381381381,0.779674796747967,0.0429698157902407,0.0632272993656915,0.0442617677664864,"L2_Logistic_Regression"
0.3,"L2_dual",0.1,0.737623337623338,0.575825825825826,0.779790940766551,0.0428634013403686,0.0840673245845885,0.0464710346449946,"L2_Logistic_Regression"
0.4,"L2_dual",0.1,0.737759710930443,0.586636636636637,0.775029036004646,0.0419546683429297,0.0795788713210026,0.0404416407983739,"L2_Logistic_Regression"
0.5,"L2_dual",0.1,0.737752560923293,0.586636636636637,0.775029036004646,0.0418884429345443,0.0795788713210026,0.0404416407983739,"L2_Logistic_Regression"
0.6,"L2_dual",0.1,0.739561076756199,0.592042042042042,0.775029036004646,0.0419875074427851,0.0811568159251794,0.0404416407983739,"L2_Logistic_Regression"
0.7,"L2_dual",0.1,0.73968663785737,0.592042042042042,0.770267131242741,0.0409695935810506,0.0811568159251794,0.04027033202726,"L2_Logistic_Regression"
0.8,"L2_dual",0.1,0.740069599215941,0.592042042042042,0.770267131242741,0.0418848879742553,0.0811568159251794,0.04027033202726,"L2_Logistic_Regression"
0.9,"L2_dual",0.1,0.740069599215941,0.597597597597598,0.765389082462253,0.0408918862929561,0.0764734629324135,0.0437432975267514,"L2_Logistic_Regression"
1,"L2_dual",0.1,0.740845374991716,0.597597597597598,0.760511033681765,0.0406946899127035,0.0764734629324135,0.0494287984325961,"L2_Logistic_Regression"
